Price,Close,High,Low,Open,Volume
2020-03-30,243.27676391601562,244.00199068197097,235.72696005129723,237.74457956040965,171369500
2020-03-31,239.6505889892578,244.8387444445269,238.22802794711876,242.26326627335234,194881100
2020-04-01,228.86512756347656,239.5668944478358,226.77312451742173,230.56662507674426,189554600
2020-04-02,234.14633178710938,234.93663570998694,227.414724289921,227.97259756620485,177660400
2020-04-03,230.76190185546875,235.5316736901144,228.00045649723228,233.15142702142313,135561200
2020-04-06,246.26129150390625,248.25103250031225,230.74328944210214,239.73425210021753,188061200
2020-04-07,246.5123748779297,255.71718369531743,246.28923693980968,254.95475790725996,201427200
2020-04-08,254.78736877441406,256.6190347589459,246.62390931090724,249.14360275803455,153774500
2020-04-09,258.6646423339844,261.45398055451784,256.1263343384373,258.0881552670636,189999200
2020-04-13,256.3030090332031,258.02310670701024,252.35144633306507,257.6790928471722,114839100
2020-04-14,263.862060546875,264.89410189160674,256.16348951390273,261.24938313182474,134143400
2020-04-15,258.25555419921875,264.0015845035009,256.11704439732233,258.07889383026935,121775000
2020-04-16,259.5013427734375,260.3660304941722,256.3958841006078,259.5478203768556,131798300
2020-04-17,266.5119323730469,267.12556169580233,262.56964913917665,265.3404014622022,146684800
2020-04-20,261.8165588378906,266.651422716813,261.59342087796335,262.7649235421949,100109300
2020-04-21,253.866943359375,258.515839774085,252.91855033102254,257.2978311833999,126385700
2020-04-22,259.5013427734375,261.26791732240457,257.46512435067166,258.80400847453427,92951600
2020-04-23,259.48272705078125,264.0014680279603,259.1759124464332,260.79371892766017,104709700
2020-04-24,263.099609375,263.7783583749429,258.9434954053234,261.01691314174025,85063200
2020-04-27,266.8931884765625,268.02752057754,264.6338311492885,265.09872088944945,77896600
2020-04-28,265.66583251953125,270.9376649217295,265.35898948048066,270.5843442705127,105270000
2020-04-29,272.6205749511719,274.1733188347815,270.01720431503736,271.05855256949116,118745600
2020-04-30,270.0823059082031,272.7228757605103,268.3250093812683,271.22591630705324,122901700
2020-05-01,262.93218994140625,270.24954553553636,261.75135254782884,265.27522261572994,125180000
2020-05-04,263.657470703125,263.96428532654204,259.5292491586003,261.0261799153736,80873200
2020-05-05,266.09356689453125,268.9386895686592,263.78770378380017,266.5119789714505,79569900
2020-05-06,264.2896728515625,268.2040343796908,263.85267559963825,267.8135431011387,73632600
2020-05-07,267.4788818359375,269.4314238921035,266.9675146097415,267.5439731918854,75250400
2020-05-08,271.9046630859375,272.37885961286645,269.50581658165163,270.64945534528675,76452400
2020-05-11,271.96044921875,273.35511818910254,269.5244319571389,269.95212249648876,79514200
2020-05-12,266.53985595703125,273.5782639980896,266.4003663563014,273.159880319741,95870800
2020-05-13,261.8257751464844,267.02323641250507,259.37114493787874,265.972581590243,144721100
2020-05-14,264.9591979980469,265.0893523402095,253.8204322004255,259.3619370436062,121977900
2020-05-15,266.17718505859375,266.2236626681943,261.58407359554036,262.541745025106,111146300
2020-05-18,274.28485107421875,275.91196459754036,272.14637036483924,272.47177036981714,119703800
2020-05-19,271.4676513671875,275.4099063452101,271.44906599686874,273.68053054339833,95189300
2020-05-20,276.0793151855469,276.9533098533053,274.81482916600316,275.0472739526494,85861700
2020-05-21,274.1733093261719,276.7674013742696,273.0668697505342,275.94919109568605,78293900
2020-05-22,274.6939392089844,274.87059950771817,272.6298284747427,273.8850359329962,63958200
2020-05-26,278.0783386230469,280.96996656476796,274.71254260457005,280.7282149033498,88951400
2020-05-27,282.2158508300781,282.2530499391975,276.02351858090134,280.9048588860329,104817400
2020-05-28,281.6952209472656,285.29346211044543,281.01647187884606,283.25724327979765,90405200
2020-05-29,282.950439453125,283.5454834420559,278.44100423588,281.22103522436385,119090800
2020-06-01,284.0941162109375,284.7077740887771,281.77897432492983,282.2996485774085,55758300
2020-06-02,286.4463195800781,286.49282555772106,283.67559614818225,285.02375875693684,74267200
2020-06-03,290.2584533691406,291.22543164712795,288.1757571161911,288.45467951627955,92567600
2020-06-04,289.4960632324219,291.0209148726546,287.37616760731163,289.26361841223604,75794400
2020-06-05,296.91571044921875,298.71017764112366,294.8887984384263,294.9538897976216,150524700
2020-06-08,300.504638671875,300.6998843524105,297.18532022972994,297.73388653430663,73641200
2020-06-09,298.26385498046875,300.5789959336958,296.93424926021106,297.8082439121536,77479200
2020-06-10,296.5995788574219,299.7515441146227,295.87435218203393,298.8496571128931,95000800
2020-06-11,279.50091552734375,290.2305755874608,278.94307069937685,289.58902566068906,209243600
2020-06-12,282.8481750488281,287.37619605433343,277.63212638734154,286.59518478615115,194678900
2020-06-15,285.48870849609375,286.63234719299413,275.9026866605045,277.09280297024503,135782700
2020-06-16,290.9836730957031,293.47550276747546,286.0651618513897,293.32673469941386,137627500
2020-06-17,289.7749938964844,292.3133013713127,289.0311534988338,292.0157652122525,83398900
2020-06-18,289.88653564453125,290.3700105766524,287.77594723699747,288.2408368014011,80828700
2020-06-19,288.2298583984375,293.5902669454201,286.259376457288,293.3941620838033,135549600
2020-06-22,290.07891845703125,290.48047602671704,286.4648433309138,287.622833903765,74649400
2020-06-23,291.4143981933594,293.7023932608422,291.0034927241014,292.7591745473895,68471200
2020-06-24,283.9807434082031,289.97620596157446,282.122349797961,289.35050004032456,132813500
2020-06-25,287.0252380371094,287.2960685885523,281.35663461260157,283.401814243523,89468000
2020-06-26,280.2079162597656,286.1286820870505,279.6196016076711,285.9138815477473,127961000
2020-06-29,284.3262634277344,284.4663383318968,279.16195963148533,281.47796921170124,79773300
2020-06-30,287.9683837890625,289.68673112616494,283.72863091230226,283.8873729872626,113394800
2020-07-01,289.98553466796875,291.26496153342845,288.6314391818443,289.09837455626104,72396500
2020-07-02,291.58245849609375,294.8229909603525,290.91007045309425,293.4595192207186,69344200
2020-07-06,296.083740234375,296.67208342709216,294.69228179409106,295.44871489916267,61713800
2020-07-07,293.0299377441406,296.52260493072396,292.6470473494368,294.5241365162976,82910000
2020-07-08,295.2711486816406,295.3832085744513,292.02129779227346,293.8049652519509,54638600
2020-07-09,293.59027099609375,296.1304004034764,290.1349380560867,295.8875849051437,83354200
2020-07-10,296.5879821777344,296.858812651441,292.07739938881764,293.5248875251493,57550400
2020-07-13,294.01983642578125,301.36939399134485,293.35679623421123,298.960020218058,102997500
2020-07-14,297.830078125,298.61452615085386,291.3676798651455,292.5817004647939,93657000
2020-07-15,300.5662841796875,301.67759256929554,298.15688186460716,301.08924948074167,87196500
2020-07-16,299.576416015625,300.0340035787868,297.9888242870818,298.64254523400535,54622500
2020-07-17,300.4449462890625,301.2387422518473,298.59587165216726,300.59436905260253,62774900
2020-07-20,302.8730163574219,303.6294495045394,299.41768263642035,300.17411578353784,56308800
2020-07-21,303.5173034667969,305.3103191219553,302.5180550498918,304.8620794579007,57292200
2020-07-22,305.2449645996094,305.5625057184736,303.04104341813326,303.1531033426866,57792900
2020-07-23,301.6029357910156,305.59058274600727,300.2208251082735,304.8808317471,75738000
2020-07-24,299.6604919433594,300.6970749383659,298.1382778520449,299.72586974470505,73766600
2020-07-27,301.845703125,302.02314084638215,299.5577084015818,300.3608520614389,48293000
2020-07-28,299.9312744140625,302.23793625345144,299.6324289410671,301.1079321523386,57495000
2020-07-29,303.62005615234375,304.18973213420867,300.7810810693745,300.81844387953134,48454200
2020-07-30,302.5367431640625,302.956996377701,298.5024434107037,300.6129718072859,61861700
2020-07-31,304.92742919921875,305.03016978869846,300.08063832808034,304.34843396596784,84986800
2020-08-03,307.04736328125,307.8224634422945,306.05746259390503,306.60844290105194,53077900
2020-08-04,308.2333984375,308.2333984375,306.17887124791883,306.17887124791883,41917900
2020-08-05,310.1477966308594,310.4093077965834,309.2793036857555,309.5501341792031,42697700
2020-08-06,312.2210388183594,312.34244659269433,309.23266910158907,309.55952960953454,43679400
2020-08-07,312.44512939453125,312.7346270338488,310.32522464920777,311.24042820221075,57308300
2020-08-10,313.3790588378906,313.56581591467875,310.94164101516793,312.9027755680474,44282100
2020-08-11,310.79217529296875,315.21874204317476,310.0544379174958,314.57436894345125,69601100
2020-08-12,315.12542724609375,315.90987545302767,313.22967028779993,313.25768527735187,53774400
2020-08-13,314.5556945800781,315.88180367926964,313.6218237635836,314.3502418604703,41816100
2020-08-14,314.5650939941406,315.1067551162417,313.42577027119864,314.16353631707,47260400
2020-08-17,315.5643310546875,315.9658887168484,314.5744301435807,315.59234604275736,35481000
2020-08-18,316.2460632324219,316.67563587740307,314.35027789810545,315.96588485566804,38733900
2020-08-19,314.9292297363281,317.15181808617064,314.35955378360524,316.6288527686227,68054200
2020-08-20,315.9097900390625,316.39539255982777,313.0521478794795,313.1828749622162,42207800
2020-08-21,317.0304870605469,317.2546069451687,315.2280946567905,315.57365081155143,55106600
2020-08-24,320.24298095703125,320.3176780797883,317.0024482049914,319.49586723208756,48588700
2020-08-25,321.36370849609375,321.4477534725728,319.6360413142907,320.81272798396435,38463400
2020-08-26,324.5855407714844,324.85634283390004,321.41038516468694,321.96136561855786,50790200
2020-08-27,325.295166015625,326.76134984379087,323.61421016768975,325.46328439999604,58034100
2020-08-28,327.3964538574219,327.5272094656776,325.12715436680105,326.3318558307454,48588900
2020-08-31,326.21038818359375,328.068781849318,325.97692049696616,327.18162173981716,66099200
2020-09-01,329.2828063964844,329.3855184912039,326.14498610216896,327.0508417988004,54908700
2020-09-02,334.04559326171875,335.02614619224755,330.05794674542517,331.21596590563496,69540000
2020-09-03,322.5496826171875,332.8129146497401,319.93482700733875,332.336631372699,148011100
2020-09-04,319.9161376953125,324.82827889102447,312.7253208905337,323.24071557662177,139156300
2020-09-08,311.175048828125,319.9814712130899,310.86688403604006,314.4435962871686,114465300
2020-09-09,317.3199462890625,319.8133652017363,314.35021568033756,315.22805645469094,91462300
2020-09-10,311.81011962890625,319.87874812105133,310.83888606521725,319.2157078657849,90569500
2020-09-11,311.9688720703125,314.68643947384305,309.1112297489658,313.6124937712869,84680200
2020-09-14,316.0779113769531,317.8709559003101,312.11830819969606,315.1720555369324,65605700
2020-09-15,317.6748046875,319.4024426618689,316.087213117058,318.5619647420056,52920900
2020-09-16,316.4141845703125,320.37378855943604,316.1340061657444,318.9262998840201,82096000
2020-09-17,313.6311950683594,315.3682097367903,310.9696573422262,311.5019705873484,91523300
2020-09-18,310.02044677734375,314.5584714401941,307.5076612275402,314.4459629250625,105877900
2020-09-21,306.570068359375,306.7200892586853,301.65700551459594,305.379315026398,99450800
2020-09-22,309.6922302246094,310.2548013272841,305.52924412379343,308.07018502505576,63612100
2020-09-23,302.51025390625,310.5361865783294,302.00393691325746,310.2548866428612,93112200
2020-09-24,303.3164978027344,306.4105959175877,299.8473332139737,301.1787505238137,76681300
2020-09-25,308.22021484375,309.01715959766386,301.5725705110975,302.4538966408297,71069400
2020-09-28,313.3394775390625,314.061425992015,311.42674763400464,312.42999588644886,64584600
2020-09-29,311.633056640625,313.8833122138351,310.9298499856498,313.1332365606157,51304000
2020-09-30,313.9959411621094,317.1838065411138,312.11133761916705,312.3082275283585,104081100
2020-10-01,316.01177978515625,317.60569809059876,314.10843445242614,316.62121997881246,88698700
2020-10-02,313.0113830566406,315.9836161569518,310.52672494578115,311.0049146889571,89431100
2020-10-05,318.56207275390625,318.7495774032879,315.046038675466,315.09290768442173,45713100
2020-10-06,314.03338623046875,320.8216950795828,313.51771270827516,318.7026895108574,90128900
2020-10-07,319.4997863769531,320.3155019718716,316.99635670405377,317.02448384134175,56999600
2020-10-08,322.33123779296875,322.3968772936673,320.53101582851974,321.45926824445695,45242500
2020-10-09,325.209716796875,325.67852133929125,323.37201100239963,324.0001930656447,59528600
2020-10-12,330.44158935546875,331.93238448607866,327.28185106478344,327.7787827749867,80388500
2020-10-13,328.2850646972656,330.47906646364635,327.30994326324384,330.3009184531936,73255500
2020-10-14,326.2223205566406,329.972756879164,325.4816299847043,328.86638503127364,57727900
2020-10-15,325.81915283203125,326.3066992490572,321.7218057616366,322.2656064339518,60357700
2020-10-16,325.6222839355469,328.86640352516724,325.44413591112414,327.1880751646604,89501900
2020-10-19,320.6716613769531,327.5349374706405,319.7621795077128,326.8973702216107,68425600
2020-10-20,321.9562683105469,325.23790068011795,321.262446623035,322.03126446045485,60051900
2020-10-21,321.34674072265625,324.10331345331286,321.0373137311335,321.9092832280509,63575000
2020-10-22,323.1094055175781,323.7001037324051,319.39648209894983,321.5623564776125,55399300
2020-10-23,324.2064514160156,324.4033413018358,321.7217931926183,324.3470870487443,49143900
2020-10-26,318.2152099609375,321.5812236593789,314.6804048549704,320.784250092026,91473000
2020-10-27,317.1181640625,318.8996157034688,316.9025036596991,318.56209014801703,65994100
2020-10-28,306.27935791015625,317.14624273460515,305.7824262870729,311.3799531348689,127094300
2020-10-29,309.3922424316406,312.5988493363691,304.80732047506086,306.5137758012454,90597700
2020-10-30,306.1668701171875,309.1203329301285,302.4726881358898,307.79830072339996,120287300
2020-11-02,309.5985412597656,311.6237517685038,306.82319767723226,309.5985412597656,86068300
2020-11-03,315.06475830078125,317.14625147272767,309.68289167455185,312.8707566244415,93294200
2020-11-04,322.1062316894531,326.2317059230251,318.4026643741842,319.5934176061396,126959700
2020-11-05,328.38818359375,330.2165326815401,327.09427853021333,327.45057454638226,82039700
2020-11-06,328.3132019042969,329.5789798966436,325.95979393552557,328.0975415130335,74973000
2020-11-09,332.43865966796875,341.64598732836964,331.96985514693273,341.26156418749326,172304200
2020-11-10,331.9510803222656,333.0199396450983,328.64132187677285,331.43537823217287,85552000
2020-11-11,334.4170227050781,335.2514798562035,332.90745729953267,334.16384995628147,58649000
2020-11-12,331.1728820800781,334.463898977484,329.344561614286,333.39501093391186,67546200
2020-11-13,335.75787353515625,336.5079494794265,332.5793644868113,333.10442337051313,62892200
2020-11-16,339.94891357421875,340.14580345912816,337.15482835818597,338.4581186470764,74541100
2020-11-17,338.12060546875,339.33951452602435,335.9828577615732,337.511165246893,66111000
2020-11-18,334.0513916015625,338.94571257919876,334.01387922322834,338.3925266064036,70591300
2020-11-19,335.45770263671875,335.8327404645492,332.0541778373922,333.4137221535237,59940900
2020-11-20,333.16070556640625,335.40160556549915,333.08570941111714,335.19533037149716,70417300
2020-11-23,335.15771484375,336.4328779997635,332.7293108969822,334.98895208611134,63230600
2020-11-24,340.55841064453125,341.11159663220496,336.8736134004074,337.73619783036713,62415900
2020-11-25,340.03326416015625,340.5020686336666,338.92689246992484,340.4739415097982,45330900
2020-11-27,340.9802551269531,341.45841622819285,339.95823620444213,341.13963262284835,28514100
2020-11-30,339.470703125,340.4645663491977,336.76102806689266,340.1926517347119,83872700
2020-12-01,343.18359375,344.7400279325593,342.16160349908597,342.7616869199267,74231400
2020-12-02,343.9056396484375,344.0650171671395,341.4772355847529,342.0585486314227,45927000
2020-12-03,343.8117980957031,345.2182113977019,342.69604125369995,343.80241285068655,62882000
2020-12-04,346.7747497558594,346.7747497558594,344.3088331138606,344.4025997515472,50749900
2020-12-07,346.0621032714844,346.5590348982275,344.7775835163308,345.99646377406117,48944300
2020-12-08,347.0747985839844,347.646726442409,344.730775662124,344.7776446751368,42458900
2020-12-09,343.9619140625,347.89985522890714,343.11807157066704,347.7404777008644,74098300
2020-12-10,343.8493347167969,344.90880877698595,341.69281700015034,342.57417168732303,57735400
2020-12-11,343.4461975097656,343.8587477975953,340.5958864838353,342.1335505091979,57698600
2020-12-14,341.9084777832031,346.7277728316405,341.7303297964102,345.64017164661016,69216200
2020-12-15,346.53094482421875,346.53094482421875,343.0899354409927,344.4775786002746,63865300
2020-12-16,347.0747985839844,348.0030225047015,345.85588949648036,346.7466296522117,58420500
2020-12-17,349.0155029296875,349.22177801754276,347.89974612904535,348.7342317251352,64119500
2020-12-18,347.6219482421875,349.47691242217144,345.58807669950033,349.3074303108281,136542300
2020-12-21,346.3790588378906,356.36008500006665,340.88951025323286,343.6578333087078,96386700
2020-12-22,345.7952880859375,346.82163491007543,344.6559531689443,346.7086468172202,47949000
2020-12-23,346.1060485839844,348.0363289673998,345.77648080899115,346.7745806517511,46201400
2020-12-24,347.4524841308594,347.48073115088,345.99300687058974,346.58619429102185,26457900
2020-12-28,350.43743896484375,350.83289730413503,349.40166685034325,350.0325266367698,39000400
2020-12-29,349.76885986328125,352.1605464869745,349.17564364985685,351.98163909767106,53680500
2020-12-30,350.26788330078125,351.3130805349036,349.8724250120508,350.59745103173964,49455300
2020-12-31,352.047607421875,352.78205885136373,349.55235761242795,350.07022934693424,78520700
2021-01-04,347.25482177734375,353.52592004773123,343.516645486206,353.3940814385964,110210800
2021-01-05,349.646484375,350.7481758528555,346.55801836523364,346.6051158986123,66426200
2021-01-06,351.7367858886719,354.96651516984235,347.5654796747543,348.12102357077157,107997700
2021-01-07,356.9627380371094,357.716011126998,353.95901345917173,354.1379208467374,68766800
2021-01-08,358.9966125488281,359.2131634776402,355.0795292339374,358.36572406129244,71677200
2021-01-11,356.5766906738281,358.3563106333283,355.66333192921377,355.78574527676943,51034700
2021-01-12,356.6519775390625,357.67832429486367,354.3827043735566,356.76499435991997,52547700
2021-01-13,357.61248779296875,358.6199841964932,355.7857701758999,356.5767156283117,45303600
2021-01-14,356.3600769042969,358.8741767085713,356.0211126532171,358.3657015964268,49989100
